label,sentence
1,@赵嘉 赵老师，你看你看，读者的心声[嘻嘻] //@子困于蔡:出新版吧，再加些PP，至少要向《一本摄影书》的品质看齐//@赵嘉:回复@中旅王颖:谢谢王老师，容我想想吧，在犹豫要不要重新出。在考虑是还是重新改，或是写这本书的续集 //@中旅王颖:回复@赵嘉:新版我有信心做好[手套][拳头]
1,支持！ //@李旭L---X:先存后看//@八号穿心莲: 存//@Tia袁娅维:Old stuff[可爱] //@Mario_锐！[泪] //@Tia袁娅维:啊，是谁又把这个翻出来了[害羞] [害羞] ？哈哈！ //
1,我和春天天天有约会[哈哈]
0,[泪]明显的少我 你们战斗力不行哦
1,放心吧，会的会的[心][爱你] //@金蒙格:@Irisa_C @Kiko小曼 @Geran_insisted  你们得一直陪着我
1,狂风暴雨之前 我到家啦[哈哈][自行车][心]
0,【非常嘉宾】最爱哭小萝莉西西果真是名不虚传，这不，@郭德纲 拿着糖逗她呢，西西半天吃不到糖，“哇”的一声就大哭起来[泪] 给老郭急的不是办法。老孟忍不住笑道：“郭德纲你摊上大事儿啦！”[哈哈]
0,吃过了晚饭还这么彪悍[衰]
1,HOLD不住这个世界了//@miffy雅洁//@Annita赫赫: 转起来啊//@mollymiley: [太开心][鼓掌]好吧 快联系吧 靓女 一起呀//@miffy雅洁: 赶紧把超给收了 要不去@非诚勿扰 啦//@mollymiley: [偷笑]征婚呢//@ChrisandHL: 哪位帅哥行行好，把这妞收了吧~~//@Annita赫赫: 这妞真俊啊！
1,看卡卡卡卡卡卡[嘻嘻][嘻嘻][嘻嘻]//@走过大地: 看我看我看我！//@柳絮同学:[心][心][心]@走过大地 @Nicole的生活书 @一柄锈剑 @托斯卡纳TSKL @璐小璐-邵 @Cynthia-夏小青 @昆哥Q
0,回复@匪类也柔情8866:那就没有吧，嘿嘿 //@匪类也柔情8866:[抓狂]没有流鼻血的表情！
1,我顶你，并果断关注他[嘻嘻]
1,骂之愈狠，代表爱之愈深。这是公知普世逻辑，是吧，司令。//@侯宁:[lt切克闹]批评质疑揭露公知，是因我爱他们[心] //@林岳芳:[哈哈][good]学公知，骂你因为爱你。
1,女人穿红色内内说明激情，穿黑色内内说明成熟。男人穿红色内内说明避邪，穿黑色内内说明耐脏。。耐脏。脏 [哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]
0,本周才过一半，已经第二次忘带手机出门了！[泪]有事请打我138的号...
0,今儿个真热闹！最大的热闹是于老师都翻译出书啦？那我今儿晚开始撰写大英词典[晕] 。您台上紧张一脑子不够多使出点儿错都帮您兜着了，所以NBA对于老师不错吧？咋遭这口舌捏？ //@老安911:我觉得他的英文水平还不够资格[挖鼻屎]，NBA没有亏欠他吧
0,没做任何吃喝嫖赌坑蒙拐骗之事 我真对不起组织[泪]
0,原来王永是红会的。。又一个沦陷的人。 //@王永:感动！[泪]//@中国红十字会社会监督委员会:非常感谢！您可以通过银行、邮局、手机和网络四种方式捐款
0,过了这个节国足就有希望了吗???//@WO爱电视: //@当时我就震惊了: 忘掉国足[泪]
1,情人节浪漫香槟噢！等下吃海鲜大餐时跟大家一起分享。。。@猪猪骨头汤 @小白的囡囡 @小老虎风妞 集体情人节晚餐[嘻嘻][嘻嘻][嘻嘻]应该点好蜡烛2人赏夜景品的呀 http://t.cn/zOUxWey
1,猜猜这是哪?[嘻嘻]
1,我们第三世界社会主义国家的底层劳动人民要求绝对的共产主义啊！麻烦扫描整本传出来吧[嘻嘻]！
1,嘿嘿~ 欢迎到@首都机场朗豪酒店 休息一下[嘻嘻]
1,吃狗肉从早餐开始。[哈哈]
0,回复@纪晚晚:快还我！上次就挨特你，以为你没拿[抓狂]@猪猪plum @蘑小菇even [哈哈][哈哈][哈哈][哈哈] //@纪晚晚:是我那本吗？ //@黄天space:回复@even菇:刚电话完，再次确认弄到第二本，在外地，尽快邮来[汗][汗]谁拿我那本书我再等几天就准备日他先人板板了[抓狂][抓狂][抓狂]
0,[泪]看哭了都！可怜又幸运的小jerry?!主人一定也心疼死了！
1,空闲来喝茶[嘻嘻]
0,[good] //@河南违章查询: 管他坑不坑，不违章才是王道//@王红甫: 有几个还真是坑“”的很！！[怒]
0,果然要疯鸟！[怒]
1,#相约青天河赏中原最美山桃花#沿焦作博爱青天河景区靳家岭步道拾级而下，桃花正火，连翘含苞。小伙伴们快来吧！偶都桃醉了[爱你][花心][太阳]@河南省焦作市博爱县旅游局@青天河风景名胜区管理局 @听风景讲故事 @山阳英雄 @无意飞扬- @爱苇之人 @焦作市旅游局 我在:http://t.cn/8sGR8lS
0,[泪]心都被萌化了。。
0,疯狂的人生是财富//@Imhao-米奇: 手环速速拿来，朕仍可赎你无罪。[怒]
1,不是她的对手？[汗]//@侯宁:乒乓冠军都打不过？//@乒乓阎桂丽: 我看像超级打手[哈哈]//@侯宁:超级打滚机？[晕] //@北大总裁班商学网:中国网友吐槽“超级打捆机”居然只有“20多万美元”。实际上是对美国竞选筹款最基本的规定也不了解的反应
0,日本出差中 忘带相机充电器 相机没电中～唉 一声叹息啊[衰]奈良在下雨 心情也沮丧了[委屈]现在出发去买好吃的～我爱得草莓 耶[花心]
1,[哈哈]最近没干坏事吧？心虚啥呢？[偷笑]
0,在双廊，一天的生活现在才刚刚开始~由于海地已被工地包围，其实整个双廊已经像个大工地[泪]昨天换了新客栈，叫云七毗舍。应该算是双廊最好的客栈了[赞]不像青庐和杨丽萍的酒店那么拒人于千里之外。老板北京人，设计出身，信佛，躺在床上可以看满天的星星[good]
1,有才，哈哈 //@蒋毅敏:[哈哈]//  @杜永波  :呵呵
0,//@狂喜-陶野：怎样都应该拿奖，支持![泪]
1,从浦西一路狂飙回家，23公里，吃了三个红灯，17分钟横穿市中心，上海的路天天有那么爽的话存款抽尽也要买Skyline啊[哈哈]
0,当然不是[晕]//@泰格雷妈妈:是二十年前的吗？
1,#我是挺黄的#去吃吃看吧，老板的营销花哨，但煎饼不花哨，又大又好吃！真的！不好吃我买单！@酒客岛:卖煎饼就好好卖煎饼吧，弄得花哨无益，反而淡化了真实的传统@边疆边吃边说: 不要把煎饼当主打看。[哈哈] @强李有道:别看广告看疗效！@王娜Marlboro:回头去时要看看！@黄太吉传统美食: 这是活广告吗？
0,我擦。。。十颗星！故意的吧。。。[衰]//@欧欧ivan:嘎嘎嘎嘎……某人真贱……@M-小明
1,祝贺！祝贺！[鼓掌][鼓掌]
0,#沃阁早新闻#【美院毕业生两月裸奔10次 称只为宣泄困惑】抱充气娃娃，十字架，深夜裸奔.....日前，网络走红的“裸奔哥”现身微博。毕业于中央美院的他表示自己裸奔只是为宣泄生活中遇到的困惑，并非艺术创作。而两个月来，他已“宣泄”了10次！[晕]您也忒开放了吧！也有其他方式可以宣泄的哇~~
1,哈哈，您对位置满意吗？小惊喜是秘密的呢~[可爱]//@金钱豹的梦梦: 已经预约喽~~晚上7点前就能到//@WISH梧桐: 有没有预约个好位置哦？大概几点呢？
0,//@天堂鸟蕾: [怒][怒]手欠 剁掉[抓狂][抓狂]
0,到校上课！魂牵梦绕啊[泪] 我在这里:http://t.cn/zlYoVAI
1,亲们，微博控要睡觉了。晚安！[爱你]
1,好东西都是有价值的，赚钱是迟早的事。//@pandinghao: 谢谢@许川 的邀请和@APEC青年创业家峰会 的推荐[嘻嘻] //@高速会客厅:感谢@APEC青年创业家峰会 对本节目的大力支持，让我们一起助力青年成长！
0,还挺准[偷笑] //@嘴角上?WFly:[衰] 大脑欠照顾。。。
1,回复@公关界关公看公关:看了后，其实此运营很简单！ //@公关界关公看公关:[嘻嘻]看来方案失败了
0,看错课表上了节芭蕾，在一群小清新中间备感岁月荏苒逝者如斯[泪]内心os是快给老娘来段salsa弗拉明戈！雷鬼也行！#35分钟7公里致青春#
1,[挤眼][爱你]//@BHG沙龙西单旗舰店: 红发美女可以有??
1,你把我整?了。[抓狂] //@窦智耀:开 往大稿艺术区店开 带上祝贺的花篮。。。昨夜 杨家火锅 你把我灌醉。。。今夜 我要学会排队等位。再贺开业大吉！[鼓掌][鼓掌][鼓掌]
0,我完了，怎??在越?越喜???怪大叔呢[抓狂][做鬼脸]，?有怪大?！[猪头]
0,好讽刺…[泪]
1,回复@WB中国美丽婚礼:已经如火如茶（荼）的开始了！ //@WB中国美丽婚礼:有任何婚礼上的疑问，都交给我们[哈哈]
0,买个双色球 //@?洲?合??嗳特UNB:本人也是，怎么办？[泪]
1,十年不易啊！[给力][威武] //@劲松侯老师:[爱你][围观][赞] //@冯雪cindy:@AppleWang519@霍雪岭 @劲松侯老师 @韩姐教你下厨房 @王星餐饮品牌策划人 @胡滨微博 @冯福生 @龙王李奕迅 @热点红姨 @梅华周 @夏柠儿@梁玉萍--容君@现代可汗@三摩地帮主@勤劳的工作狂@郭文俊CEO
0,这种王八蛋直接枪毙就行[怒] //@主播潇潇:转发微博
0,期待最后一期~//@潘阳sonyapan: 最后一期了。。。[泪][泪][泪]
1,[抱抱]小俏谢谢大家近百条的各种建议，过完这个周末小俏先开一次奖给大家！
0,正乙祠[赞]万寿寺进不去啊，门都找不着[衰]
1,你们的鼻子都够灵的，，，一个离开我3公里，一个离开我5公里。。。。 //@游局网_Nicholas:果然我们都是吃货啊[哈哈] //@胡同印的胡爷: 有香味儿了?[馋嘴]? //@游局网_Nicholas:考验定力的时候
1,只剩40分钟就截止，快快转发，看到就转，说不定下午公布的中奖名单就有你哦！[鼓掌]
0,[泪]其实俺是“过劳肥”//@是caoyu啊: [泪]//@廖敏Maggie:越忙越胖[泪]
1,首期#未来领袖人才全球成长计划#公益项目暨第六期联合国（中国）青年国际事务能力高级培养计划优秀学员招募工作也即将开始，面向全国各地的优秀中学生、大学生、研究生、毕业3年内的青年均可报名参加，征选工作即将启动，敬请关注！ //@未来领袖人才全球发展计划:[鼓掌][赞][话筒]感谢郭老师
0,完全同意！各大机场也该管管了，每个机场门口都像一个巨大的烟灰缸，受不了。。。昨晚居然发现有人在机场电梯里就抽上了[鄙视][怒]//@张嘟嘟Hanna:转给我身边所有抽烟的人~~~~~~~~~~~~~跪求~~~~~~~~~~~~~~我不怕死，我怕生不如死~~~~不要慢性杀我~~~~~~~~~跪谢！抽烟请关门，抽烟请车下~~~~~~~~~[握手]
0,[吃惊][吃惊][吃惊]//@长春国贸:信息量好大啊.........[衰]
0,//@刘鑫-MarsLiu:所以说男人不能中年发胖……[泪]//@SaintAK: re//@雏厨猫: @ziliu_tdrd 感觉很像你
1,让他抢先一步[嘻嘻]//@我不是凡客我是于思飞:这次有比你手亮的点~ //@能能相声演员:这是铜的值钱[嘻嘻]
1,回复@As??s:一花一叶咖餐厅，咖啡厅里的美食厨房！[赞]定位于中高端商务休闲餐饮，目标客群年轻时尚、充满活力，又极具个性；一花一叶以打造“国内咖餐头等舱” 为品牌目标，提供商务洽谈、跨界美食、休闲娱乐等专属服务。欢迎常来莅临品鉴！[鼓掌]
0,什么样的背景啊，一个区区小学校长竟能引来这些个袒护？[怒]//@俺是花卷麻嘛: 畜生不如的东西！恶心[怒] //@杜楠爆料: 转发微博
1,抱歉怎么晚才发上来，太漂亮了！手感很滑，内裤中的爱马仕哦[酷]这还是我和老公的第一对儿情侣内裤啊！太感谢你们了[爱你][爱你][爱你]@PULLIN内衣 我在:http://t.cn/8FRTf8v
0,在花莲遇到了两次，当时在骑机车木有拍到[泪] //@台湾自由行:在台剧中常见的垃圾车，在现实中看见会不会特别亲切呢[得意地笑] ？台湾许多城市施行垃圾不落地，于是每天到了指定时间，大家都会提着垃圾站在路口，而垃圾车响着震耳欲聋的《致爱丽丝》和《少女的祈祷》开始挨家挨户收垃圾。
0,[偷笑] //@任志强:神论加神评。 //@赵晓:[嘻嘻]  //@越南阮海哲:越南学你们改革？这位胡主编还真敢编啊！[挖鼻屎] 请问胡主编，越南官员的财产公布了，国会实现直选了，党和政府不能干预司法审判了，禁止官员兼任国会代表了……这些，你们有么？[怒]//@胡锡进: 还有个学中国改革的小国，越南！
1,转发解救单身女青年。//@vodka的森林木: 回复@SF黑人无产阶级:[哈哈]谢谢苏渤赞赏！ //@SF黑人无产阶级:豪哥好美丽~~
1,#崽崽日报# 儿子从姥姥家回来了，说，姥姥打呼噜声音太大了！妈妈一直都休息不好！我问，那你怎么能睡着？他回答…我是被震晕的！……[嘻嘻]
0,看到这本书的评论(见大图）我哭了，居然这么多给我评一星的读者，我冤枉呀[泪]，请大伙明鉴呀，我所说句句属实呀！看其它评论>>http://t.cn/8sx7KBY PS:书评摘自《男人除了性还在想什么？》
0,还有我也没有机会呢，希望下次再有[嘻嘻]//@东北妞儿琴琴: [抓狂]没机会了[泪]//@礁石-宇:哈哈，亲，时间来不及了哦，今天截止了
0,昨儿这护士下手也忒狠了，今儿青了一大片[泪]
0,谢啦…今天肯定来不了了[衰]没有俺在你们要顶住！顶住！！
1,这算自拍吗[哈哈]
1,【#超级笑星#视频回顾】有钱人开着兰博基尼、法拉利，天天跟妹子泡夜店。没钱的天天宅在家，抱着微信打飞机。[衰]这就是?丝愤青愤愤不平的生活~[抓狂]一起来听@马腾翔 @西安李小龙 是怎样演绎《愤青》的吧[哈哈]~http://t.cn/8kBWfr1
0,回复@心泉之家:那样要十个四天！[泪] //@心泉之家:按@张新民 老师的书吃一遍……
0,//@谢文：//@薛蛮子：//@诗人刀哥: //@Real袁莉：你怎么说的和历史书上不一样呢？ //@王教授:我们家那边儿的事儿。血战台儿庄，近几年我才知道是国民党打的。[怒] // @Real袁莉 ：泪流满面，真实的历史。 // @柯蓝 :痛极...// @nownow ：深夜，泣不成声...
1,High Tea [酷][鼓掌][威武]
0,为了车子、房子、孩子、面子、票子构成的所谓“五子登科”，国人早已迷失了自我！[衰] //@Annie的奋斗: //@美食工场:中国人太累的原因
1,谢谢好兄弟，祝大家粽子节快乐！[可爱] //@北京浩瀚星烁文化:愿朋友们家人幸福、平安康健[话筒][心] //@DJ童鑫:大家同乐[嘻嘻]多吃粽子[馋嘴]
1,装吧哈！@丁小陌 //@丁小陌: 跟你有一拼哈，不过你是装可爱，姐是真可爱，啊哈哈哈~~~[哈哈]//@软件园张鑫: 这个萌其实我还能接受。
1,"大家私信都在要链接，猛戳吧：9.9元[哈哈] 江浙沪还包邮http://t.cn/8kL3pPR 你们真的没看错,就是9块9,厂家直销就是这么给力[给力] 且买三顶赠一顶，买二顶减三元[害羞] 保暖柔软不起球，不多买几顶换着戴是不是都对不起自己[偷笑]"
0,今天在饭桌上玩手机被总部来的同事批评了。＂你更应该关心的是坐在你面前的真人。＂ [伤心]
1,京内生日快乐 哇哈哈哈哈//@京内麦子:回复 @chenchen0567 :[嘻嘻] // @chenchen0567 :哇，这个要祝贺，祝贺生日快乐
1,回复@端砚名师钟创荣:[哈哈]秃子头上的毛，它不长，俺也不想。 //@端砚名师钟创荣:呵呵看你是个什么官贪官的你又可以捞一把了？但不要超和坤就好了。[偷笑]
0,此贴必转，看看少儿频道都教了孩子什么[怒] //@光头王凯：你就从了吧，兴许不疼。。。
1,清纯的类~~~[爱你] HIAHIA~~~
1,蓝天白雪，好纯净的背景！！[爱你]达古冰山，想不想去这样的地方净化下疲惫的心？
1,回复 @程大翔:哈哈，知道了，下次默念[哈哈] //@程大翔: 哈哈，准爸爸下次要多注意啊，告诉你个口诀，每次出门前提醒自己“手机钱包钥匙卡”[哈哈]
1,[哈哈]港澳3日游，亲们转吧，就有机会。
